project,#u_classes,#d_classes,#de_classes,#dne_classes,#dw_classes,#dnw_classes,#uv_classes,#dv_classes,#dev_classes,#dnev_classes,#dwv_classes,#dnwv_classes,#u_sloc,#d_sloc,#de_sloc,#dne_sloc,#dw_sloc,#dnw_sloc,#uv_classes_sloc,#dv_classes_sloc,#dev_classes_sloc,#dnev_classes_sloc,#dwv_classes_sloc,#dnwv_classes_sloc,#uv_p1_r1,#uv_p1_r2,#uv_p1_r3,#uv_p1_r4,#uv_p2_r1,#uv_p2_r2,#uv_p2_r3,#uv_p2_r4,#uv_p3_r1,#uv_p3_r2,#uv_p3_r3,#uv_p3_r4,#dv_p1_r1,#dv_p1_r2,#dv_p1_r3,#dv_p1_r4,#dv_p2_r1,#dv_p2_r2,#dv_p2_r3,#dv_p2_r4,#dv_p3_r1,#dv_p3_r2,#dv_p3_r3,#dv_p3_r4,#dev_p1_r1,#dev_p1_r2,#dev_p1_r3,#dev_p1_r4,#dev_p2_r1,#dev_p2_r2,#dev_p2_r3,#dev_p2_r4,#dev_p3_r1,#dev_p3_r2,#dev_p3_r3,#dev_p3_r4,#dnev_p1_r1,#dnev_p1_r2,#dnev_p1_r3,#dnev_p1_r4,#dnev_p2_r1,#dnev_p2_r2,#dnev_p2_r3,#dnev_p2_r4,#dnev_p3_r1,#dnev_p3_r2,#dnev_p3_r3,#dnev_p3_r4,#dwv_p1_r1,#dwv_p1_r2,#dwv_p1_r3,#dwv_p1_r4,#dwv_p2_r1,#dwv_p2_r2,#dwv_p2_r3,#dwv_p2_r4,#dwv_p3_r1,#dwv_p3_r2,#dwv_p3_r3,#dwv_p3_r4,#dnwv_p1_r1,#dnwv_p1_r2,#dnwv_p1_r3,#dnwv_p1_r4,#dnwv_p2_r1,#dnwv_p2_r2,#dnwv_p2_r3,#dnwv_p2_r4,#dnwv_p3_r1,#dnwv_p3_r2,#dnwv_p3_r3,#dnwv_p3_r4
ron190.jsql-injection,1998,2042,960,1082,795,1247,234,106,67,39,66,40,99055,106075,42430,63645,39807,66268,21962,11416,7384,4032,7355,4061,0,0,11,61,0,0,56,112,0,0,0,346,0,0,30,2,0,1,125,46,0,0,0,94,0,0,24,0,0,0,92,8,0,0,0,63,0,0,6,2,0,1,33,38,0,0,0,31,0,0,24,0,0,0,92,8,0,0,0,62,0,0,6,2,0,1,33,38,0,0,0,32
roncoo.roncoo-adminlte-springmvc,141,7156,3657,3499,2996,4160,31,621,348,273,376,245,3982,297933,161983,135950,97486,200447,1609,71434,43406,28028,34956,36478,0,0,21,0,0,0,5,53,0,0,0,69,0,0,76,29,0,0,359,307,0,0,0,947,0,0,37,8,0,0,226,138,0,0,0,531,0,0,39,21,0,0,133,169,0,0,0,416,0,0,44,2,0,0,168,135,0,0,0,701,0,0,32,27,0,0,191,172,0,0,0,246
roncoo.roncoo-jui-springboot,212,1538,372,1166,786,752,19,145,48,97,63,82,4906,64694,11938,52756,35542,29152,1589,14413,4396,10017,4970,9443,0,0,1,0,0,0,18,43,0,0,0,4,0,0,28,10,0,0,135,51,0,0,0,144,0,0,5,2,0,0,13,18,0,0,0,43,0,0,23,8,0,0,122,33,0,0,0,101,0,0,21,3,0,0,50,19,0,0,0,26,0,0,7,7,0,0,85,32,0,0,0,118
roncoo.roncoo-pay,776,11806,2138,9668,1682,10124,105,887,155,732,207,680,15968,575630,137860,437770,64906,510724,7513,101645,30343,71302,20679,80966,0,0,85,3,0,0,76,81,0,0,0,263,0,0,56,40,0,0,312,1277,0,0,0,992,0,0,6,29,0,0,131,90,0,0,0,140,0,0,50,11,0,0,181,1187,0,0,0,852,0,0,24,0,0,0,131,99,0,0,0,327,0,0,32,40,0,0,181,1178,0,0,0,665
rongcloud.server-sdk-java,172,2092,953,1139,736,1356,32,123,68,55,30,93,5904,94167,42186,51981,29395,64772,1048,19676,11907,7769,5968,13708,0,0,0,1,0,0,9,81,0,0,0,7,0,0,15,38,0,0,57,77,0,0,0,66,0,0,10,21,0,0,37,41,0,0,0,50,0,0,5,17,0,0,20,36,0,0,0,16,0,0,10,1,0,0,30,3,0,0,0,43,0,0,5,37,0,0,27,74,0,0,0,23
rouzwawi.flo,703,23860,16347,7513,12640,11220,16,705,496,209,355,350,4315,380785,263901,116884,243672,137113,840,65492,41279,24213,37251,28241,0,0,4,0,0,0,6,0,0,0,0,33,0,0,54,2,0,0,149,380,0,0,0,606,0,0,49,2,0,0,95,126,0,0,0,471,0,0,5,0,0,0,54,254,0,0,0,135,0,0,46,0,0,0,81,8,0,0,0,424,0,0,8,2,0,0,68,372,0,0,0,182
royclarkson.spring-rest-service-oauth,70,872,285,587,285,587,4,156,39,117,39,117,168,71537,7929,63608,7929,63608,35,25206,2445,22761,2445,22761,0,0,4,0,0,0,0,0,0,0,0,3,0,0,36,12,0,0,135,148,0,0,0,86,0,0,10,0,0,0,39,10,0,0,0,64,0,0,26,12,0,0,96,138,0,0,0,22,0,0,10,0,0,0,39,10,0,0,0,64,0,0,26,12,0,0,96,138,0,0,0,22
rpau.walkmod-core,184,5561,1490,4071,1965,3596,34,443,203,240,232,211,7198,240028,59378,180650,75481,164547,3436,63073,18392,44681,22703,40370,0,0,0,3,0,0,40,31,0,0,0,69,0,0,26,33,0,0,285,253,0,0,0,351,0,0,12,24,0,0,95,96,0,0,0,238,0,0,14,9,0,0,190,157,0,0,0,113,0,0,12,3,0,0,201,110,0,0,0,234,0,0,14,30,0,0,84,143,0,0,0,117
rrice.java-string-similarity,10,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsertelon.android-keystore-recovery,67,6289,173,6116,0,6289,4,196,25,171,0,196,1019,101065,7603,93462,0,101065,267,23572,3080,20492,0,23572,0,0,0,0,0,0,2,16,0,0,0,0,0,0,10,12,0,0,39,258,0,0,0,62,0,0,3,2,0,0,3,13,0,0,0,37,0,0,7,10,0,0,36,245,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,39,258,0,0,0,62
rtyley.android-screenshot-lib,11,141,0,141,0,141,1,14,0,14,0,14,228,6525,0,6525,0,6525,22,2465,0,2465,0,2465,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,0,0,0,0
rtyley.roboguice-sherlock,9,119,0,119,0,119,0,9,0,9,0,9,427,2337,0,2337,0,2337,0,471,0,471,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,1,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,1,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,1,1,0,0,0,16
rubenlagus.TelegramApi,1108,33,0,33,0,33,41,0,0,0,0,0,36020,51,0,51,0,51,2932,0,0,0,0,0,0,0,2,1,0,0,26,86,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rubenlagus.TelegramBotsExample,39,1806,399,1407,612,1194,8,211,33,178,82,129,2637,69238,13517,55721,23899,45339,1036,23153,4515,18638,8300,14853,0,0,7,1,0,1,16,1,0,0,0,47,0,0,20,65,0,0,134,73,0,0,0,192,0,0,0,0,0,0,52,2,0,0,0,19,0,0,20,65,0,0,82,71,0,0,0,173,0,0,12,0,0,0,53,45,0,0,0,152,0,0,8,65,0,0,81,28,0,0,0,40
runelite.runelite,1884,10968,6587,4381,2952,8016,167,512,251,261,148,364,146768,555372,213993,341379,71847,490962,15179,89780,26066,63714,13246,76534,0,0,0,1,0,0,27,120,0,0,0,262,0,0,48,40,0,0,322,258,0,0,0,641,0,0,25,7,0,0,159,89,0,0,0,358,0,0,23,33,0,0,163,169,0,0,0,283,0,0,12,1,0,0,114,33,0,0,0,194,0,0,36,39,0,0,208,225,0,0,0,447
sachin-handiekar.jInstagram,90,524,490,34,490,34,5,24,20,4,20,4,3656,24799,22735,2064,22735,2064,941,3575,3007,568,3007,568,0,0,0,0,0,0,2,0,0,0,0,12,0,0,19,0,0,0,20,5,0,0,0,95,0,0,19,0,0,0,20,1,0,0,0,43,0,0,0,0,0,0,0,4,0,0,0,52,0,0,19,0,0,0,20,1,0,0,0,43,0,0,0,0,0,0,0,4,0,0,0,52
sahan.RoboZombie,150,0,0,0,0,0,3,0,0,0,0,0,2564,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sahat.satellizer,19049,1263,546,717,217,1046,1262,0,0,0,0,0,675325,96087,38519,57568,15356,80731,145660,0,0,0,0,0,0,0,233,73,0,2,637,1075,0,0,0,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saikrishna321.AppiumTestDistribution,59,5146,2438,2708,2139,3007,30,249,71,178,51,198,2628,158069,56630,101439,44345,113724,1972,30080,8411,21669,5582,24498,0,0,1,4,0,0,42,0,0,0,0,63,0,0,12,1,0,0,197,154,0,0,0,127,0,0,11,0,0,0,24,3,0,0,0,51,0,0,1,1,0,0,173,151,0,0,0,76,0,0,7,0,0,0,12,2,0,0,0,45,0,0,5,1,0,0,185,152,0,0,0,82
sakserv.hadoop-mini-clusters,156,27415,10406,17009,26308,1107,7,1422,407,1015,1308,114,5675,870284,281860,589730,792424,78780,780,203317,55252,148065,183045,20272,0,0,0,0,0,0,11,0,0,0,0,10,0,0,76,0,0,1,449,929,0,0,0,2252,0,0,20,0,0,1,219,245,0,0,0,762,0,0,56,0,0,0,230,684,0,0,0,1490,0,0,64,0,0,1,361,807,0,0,0,2210,0,0,12,0,0,0,88,122,0,0,0,42
SalesforceEng.Argus,784,29684,16530,13154,21195,8489,145,2326,650,1676,1103,1223,28525,1175812,563048,612764,782421,393391,12778,321145,105986,215159,168739,152406,0,0,10,3,0,1,40,29,0,0,0,518,0,0,315,413,0,0,1379,1447,0,0,0,2779,0,0,60,102,0,0,344,393,0,0,0,723,0,0,255,311,0,0,1035,1054,0,0,0,2056,0,0,108,149,0,0,596,770,0,0,0,1530,0,0,207,264,0,0,783,677,0,0,0,1249
SalesforceFoundation.ApexDoc,10,0,0,0,0,0,2,0,0,0,0,0,559,0,0,0,0,0,321,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salyh.elasticsearch-imap,31,7841,6967,874,6655,1186,6,407,326,81,298,109,1402,243953,204600,39353,188393,55560,521,49384,37682,11702,32835,16549,0,0,1,0,0,0,0,22,0,0,0,2,0,0,27,15,0,0,300,450,0,0,0,456,0,0,15,13,0,0,143,362,0,0,0,155,0,0,12,2,0,0,157,88,0,0,0,301,0,0,11,13,0,0,121,336,0,0,0,145,0,0,16,2,0,0,179,114,0,0,0,311
salyh.elasticsearch-river-imap,31,7841,6967,874,6655,1186,6,407,326,81,298,109,1402,243953,204600,39353,188393,55560,521,49384,37682,11702,32835,16549,0,0,1,0,0,0,0,22,0,0,0,2,0,0,27,15,0,0,300,450,0,0,0,456,0,0,15,13,0,0,143,362,0,0,0,155,0,0,12,2,0,0,157,88,0,0,0,301,0,0,11,13,0,0,121,336,0,0,0,145,0,0,16,2,0,0,179,114,0,0,0,311
samczsun.Skype4J,521,364,351,13,13,351,29,0,0,0,0,0,14356,10293,9506,787,787,9506,2813,0,0,0,0,0,0,0,3,6,0,0,27,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sameersingh.scalaplot,147,5153,564,4589,0,5153,4,287,86,201,0,287,1876,164889,40853,124036,0,164889,573,50742,15183,35559,0,50742,0,0,0,0,0,0,6,2,0,0,0,1,0,0,28,19,0,0,108,386,0,0,0,85,0,0,21,5,0,0,62,117,0,0,0,9,0,0,7,14,0,0,46,269,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,19,0,0,108,386,0,0,0,85
SAMLRaider.SAMLRaider,61,4915,0,4915,662,4253,9,440,0,440,109,331,2810,183173,0,183173,21398,161775,1542,39271,0,39271,8290,30981,0,0,0,1,0,0,7,5,0,0,0,14,0,0,113,5,0,0,121,486,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,5,0,0,121,486,0,0,0,347,0,0,0,0,0,0,52,78,0,0,0,172,0,0,113,5,0,0,69,408,0,0,0,175
sammthomson.semafor,3689,3156,1766,1390,1685,1471,200,0,0,0,0,0,122524,99839,39736,60103,36977,62862,25271,0,0,0,0,0,0,0,36,32,0,0,181,127,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
samtingleff.jchronic,83,0,0,0,0,0,4,0,0,0,0,0,2001,0,0,0,0,0,154,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samuel-Oliveira.Java_NFe,1059,3900,2016,1884,1814,2086,90,399,64,335,327,72,19336,136744,56050,80694,77697,59047,2611,42332,6827,35505,34494,7838,0,0,2,0,0,0,12,162,0,0,0,3,0,0,79,20,0,0,220,96,0,0,0,1596,0,0,11,0,0,0,38,29,0,0,0,92,0,0,68,20,0,0,182,67,0,0,0,1504,0,0,66,20,0,0,176,65,0,0,0,1504,0,0,13,0,0,0,44,31,0,0,0,92
sanity.LastCalc,0,14176,2263,11913,10922,3254,0,592,68,524,535,57,0,232182,41566,190616,188912,43270,0,42854,5914,36940,37459,5395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,19,0,0,103,585,0,0,0,280,0,0,8,0,0,0,12,4,0,0,0,67,0,0,26,19,0,0,91,581,0,0,0,213,0,0,25,14,0,0,77,566,0,0,0,235,0,0,9,5,0,0,26,19,0,0,0,45
sanity.quickml,380,16587,5070,11517,2930,13657,43,986,181,805,84,902,13832,517558,178254,339304,108517,409041,3940,261164,25050,236114,14490,246674,0,0,1,2,0,0,17,9,0,0,0,37,0,0,232,31,0,0,237,801,0,0,0,744,0,0,23,6,0,0,78,190,0,0,0,124,0,0,209,25,0,0,159,611,0,0,0,620,0,0,12,11,0,0,26,54,0,0,0,44,0,0,220,20,0,0,211,747,0,0,0,700
sanity.tahrir,183,6917,4608,2309,3213,3704,26,377,203,174,100,277,3086,222384,148740,73644,92123,130261,1387,41568,27334,14234,15618,25950,0,0,3,4,0,0,13,0,0,0,0,50,0,0,177,18,0,3,177,219,0,0,0,289,0,0,41,15,0,3,82,83,0,0,0,262,0,0,136,3,0,0,95,136,0,0,0,27,0,0,22,0,0,2,42,46,0,0,0,113,0,0,155,18,0,1,135,173,0,0,0,176
sannies.mp4parser,699,1685,775,910,1235,450,91,104,60,44,87,17,27843,68515,38270,30245,53709,14806,8510,13652,8566,5086,11627,2025,0,0,11,14,0,0,25,102,0,0,0,34,0,0,38,1,0,0,114,77,0,0,0,109,0,0,26,0,0,0,100,23,0,0,0,50,0,0,12,1,0,0,14,54,0,0,0,59,0,0,38,1,0,0,103,54,0,0,0,57,0,0,0,0,0,0,11,23,0,0,0,52
sarahtattersall.PIPE,23099,12127,2283,9844,5487,6640,2370,0,0,0,0,0,1086880,711020,54849,656171,299389,413058,296166,0,0,0,0,0,0,0,353,463,0,1,1438,1698,0,0,0,2284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarwat.GeoSpark,16012,11130,9517,1613,0,11130,1015,0,0,0,0,0,687174,402024,315764,86260,0,402024,119830,0,0,0,0,0,0,0,89,282,0,0,315,1168,0,0,0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sayi.poi-tl,67,6960,217,6743,6936,24,19,152,14,138,148,4,2231,367131,15356,351775,365855,1276,1069,17497,2603,14894,16924,573,0,0,0,0,0,0,8,5,0,0,0,25,0,0,37,6,0,0,75,88,0,0,0,121,0,0,2,0,0,0,4,0,0,0,0,41,0,0,35,6,0,0,71,88,0,0,0,80,0,0,37,6,0,0,75,86,0,0,0,68,0,0,0,0,0,0,0,2,0,0,0,53
Sayi.swagger-diff,19,419,419,0,0,419,1,55,55,0,0,55,1063,19926,19926,0,0,19926,21,7229,7229,0,0,7229,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,37,0,0,23,39,0,0,0,24,0,0,2,37,0,0,23,39,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,0,0,23,39,0,0,0,24
sbtourist.Journal.IO,35,0,0,0,0,0,4,0,0,0,0,0,1120,0,0,0,0,0,611,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scalaris-team.scalaris,128,87,22,65,22,65,5,9,1,8,1,8,3670,5284,1096,4188,1096,4188,426,1201,48,1153,48,1153,0,0,0,0,0,0,4,2,0,0,0,2,0,0,1,2,0,0,6,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,5,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,5,9,0,0,0,0
scharron.elasticsearch-river-mysql,7,6026,6026,0,6026,0,2,346,346,0,346,0,135,179897,179897,0,179897,0,117,34958,34958,0,34958,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,23,24,0,0,77,439,0,0,0,88,0,0,23,24,0,0,77,439,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,0,0,77,439,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0
schemaspy.schemaspy,212,4296,3828,468,3764,532,5,333,317,16,311,22,2167,113381,101429,11952,99761,13620,683,30140,28975,1165,28092,2048,0,0,0,0,0,0,16,2,0,0,0,1,0,0,9,1,0,0,126,140,0,0,0,476,0,0,9,0,0,0,120,124,0,0,0,471,0,0,0,1,0,0,6,16,0,0,0,5,0,0,8,0,0,0,118,123,0,0,0,469,0,0,1,1,0,0,8,17,0,0,0,7
schierlm.private-iota-testnet,9,106,27,79,27,79,5,25,1,24,1,24,332,4287,1370,2917,1370,2917,173,1462,47,1415,47,1415,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,5,0,0,3,40,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,2,40,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,2,40,0,0,0,3
scireum.parsii,51,0,0,0,0,0,2,0,0,0,0,0,1063,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scireum.s3ninja,13,520,0,520,0,520,4,38,0,38,0,38,978,20338,0,20338,0,20338,599,4728,0,4728,0,4728,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,19,0,0,40,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,40,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,40,10,0,0,0,15
scouter-project.scouter,8828,17325,2254,15071,1697,15628,433,490,103,387,152,338,108032,347208,60618,286590,68230,278978,25573,62593,16327,46266,19993,42600,0,0,21,49,0,1,285,218,0,0,0,384,0,0,46,35,0,2,200,505,0,0,0,485,0,0,13,4,0,2,74,58,0,0,0,200,0,0,33,31,0,0,126,447,0,0,0,285,0,0,32,3,0,2,92,116,0,0,0,252,0,0,14,32,0,0,108,389,0,0,0,233
Screetsec.TheFatRat,715,0,0,0,0,0,45,0,0,0,0,0,41431,0,0,0,0,0,4352,0,0,0,0,0,0,0,17,6,0,0,9,25,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sczyh30.vertx-blueprint-microservice,101,3853,2969,884,1067,2786,6,297,188,109,131,166,6426,173201,134324,38877,40761,132440,626,31702,17871,13831,11738,19964,0,0,0,1,0,0,1,0,0,0,0,13,0,0,14,68,0,0,187,103,0,0,0,256,0,0,6,8,0,0,124,73,0,0,0,169,0,0,8,60,0,0,63,30,0,0,0,87,0,0,2,1,0,0,65,64,0,0,0,137,0,0,12,67,0,0,122,39,0,0,0,119
sd4324530.fastweixin,248,282,225,57,23,259,30,47,40,7,3,44,7359,16586,13572,3014,954,15632,1779,7368,6526,842,274,7094,1,0,6,0,0,0,19,19,0,0,0,50,0,0,0,21,0,0,11,44,0,0,0,61,0,0,0,21,0,0,9,39,0,0,0,9,0,0,0,0,0,0,2,5,0,0,0,52,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,21,0,0,9,43,0,0,0,61
sdaschner.jaxrs-analyzer,3321,2972,93,2879,93,2879,120,0,0,0,0,0,115123,95722,2948,93033,2948,93033,12535,0,0,0,0,0,0,0,13,10,0,0,74,75,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sdaschner.scalable-coffee-shop,94,0,0,0,0,0,11,0,0,0,0,0,1033,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seancorfield.boot-new,0,4092,3402,690,0,4092,0,79,28,51,0,79,0,76658,27890,48768,0,76658,0,14749,2956,11793,0,14749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,30,87,0,0,0,13,0,0,0,3,0,0,22,7,0,0,0,4,0,0,1,1,0,0,8,80,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,30,87,0,0,0,13
searchbox-io.Jest,2974,3196,2011,1185,3157,39,85,58,0,58,58,0,58323,77124,38944,38180,74733,2391,7716,5049,0,5049,5049,0,0,0,18,3,0,0,19,54,0,0,0,111,0,0,0,0,0,0,11,17,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,0,0,0,151,0,0,0,0,0,0,11,17,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0
SeleniumHQ.fluent-selenium,130,331,0,331,0,331,8,29,0,29,0,29,3731,10530,0,10530,0,10530,1525,2853,0,2853,0,2853,0,0,0,0,0,0,1,0,0,0,0,7,0,0,5,0,0,0,13,22,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,13,22,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,13,22,0,0,0,8
SeleniumHQ.htmlunit-driver,30,1647,335,1312,0,1647,0,83,5,78,0,83,1475,50804,5249,45555,0,50804,0,16832,569,16263,0,16832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,18,0,0,0,204,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,35,15,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,18,0,0,0,204
semanticvectors.semanticvectors,152,6250,226,6024,2973,3277,63,232,4,228,70,162,7112,211877,4213,207664,87257,124620,5832,60834,224,60610,7169,53665,0,0,8,11,0,0,58,16,0,0,0,56,0,0,20,43,0,0,104,285,0,0,0,60,0,0,0,0,0,0,1,0,0,0,0,3,0,0,20,43,0,0,103,285,0,0,0,57,0,0,14,20,0,0,28,73,0,0,0,7,0,0,6,23,0,0,76,212,0,0,0,53
sematext.HBaseHUT,35,0,0,0,0,0,3,0,0,0,0,0,747,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sematext.HBaseWD,9,0,0,0,0,0,1,0,0,0,0,0,213,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sendgrid.sendgrid-java,24,806,7,799,0,806,1,48,1,47,0,48,949,50975,278,50697,0,50975,28,10913,119,10794,0,10913,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,80,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,79,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,80,0,0,0,6
senseidb.bobo,419,12679,620,12059,2827,9852,41,777,110,667,197,580,10925,310979,20195,290784,89598,221381,3289,179717,8658,171059,16694,163023,0,0,0,11,0,0,3,27,0,0,0,24,0,0,219,20,0,0,230,589,0,0,0,595,0,0,8,0,0,0,42,47,0,0,0,159,0,0,211,20,0,0,188,542,0,0,0,436,0,0,13,20,0,0,90,125,0,0,0,169,0,0,206,0,0,0,140,464,0,0,0,426
