,dependency,enterprise,well_known,used_projects,contributors_in_used_projects,cves,spotbugs_vuls
3023,com_ning_async-http-client_1.9.32_async-http-client-1.9.32.jar,0,0,2,30,1,132
3024,com_google_api_grpc_proto-google-cloud-datastore-v1_0.52.0_proto-google-cloud-datastore-v1-0.52.0.jar,1,1,1,15,0,0
3025,me_clip_deluxechat_DeluxeChatPlaceholderAPI_1.6_DeluxeChatPlaceholderAPI-1.6.jar,0,0,1,45,0,0
3026,net_milkbowl_vault_VaultAPI_1.7_VaultAPI-1.7.jar,1,0,2,108,0,0
3027,com_onarandombox_multiversecore_Multiverse-Core_2.5_Multiverse-Core-2.5.jar,0,0,1,45,0,146
3028,com_github_WesJD_AnvilGUI_4b7a469d7e_AnvilGUI-4b7a469d7e.jar,0,0,1,45,0,0
3029,com_onarandombox_multiverseinventories_Multiverse-Inventories_2.5.0-SNAPSHOT_Multiverse-Inventories-2.5.0-SNAPSHOT.jar,0,0,1,45,0,25
3030,dk_lockfuglsang_minecraft_po-utils_1.2_po-utils-1.2.jar,0,0,1,45,0,3
3031,dk_lockfuglsang_minecraft_bukkit-utils_1.23-SNAPSHOT_bukkit-utils-1.23-SNAPSHOT.jar,0,0,1,45,0,42
3032,io_papermc_paperlib_1.0.2_paperlib-1.0.2.jar,0,0,1,45,0,1
3033,org_bstats_bstats-bukkit_1.4_bstats-bukkit-1.4.jar,0,0,2,143,0,4
3034,org_bukkit_bukkit_1.13.2-R0.1-SNAPSHOT_bukkit-1.13.2-R0.1-SNAPSHOT.jar,1,0,1,45,0,79
3035,org_codehaus_mojo_animal-sniffer-annotations_1.15_animal-sniffer-annotations-1.15.jar,1,0,2,16,0,0
3036,org_springframework_spring-context_4.3.7.RELEASE_spring-context-4.3.7.RELEASE.jar,1,1,4,30,9,191
3037,net_sourceforge_htmlunit_htmlunit_2.24_htmlunit-2.24.jar,0,0,2,16,0,220
3038,com_googlecode_concurrentlinkedhashmap_concurrentlinkedhashmap-lru_1.4.2_concurrentlinkedhashmap-lru-1.4.2.jar,0,1,2,16,0,2
3039,org_springframework_boot_spring-boot_1.5.2.RELEASE_spring-boot-1.5.2.RELEASE.jar,0,0,2,16,2,134
3040,org_testng_testng_6.8.21_testng-6.8.21.jar,0,0,2,16,0,160
3041,org_springframework_boot_spring-boot-starter-web_1.5.2.RELEASE_spring-boot-starter-web-1.5.2.RELEASE.jar,0,0,4,26,2,0
3042,org_springframework_boot_spring-boot-starter-web_2.0.5.RELEASE_spring-boot-starter-web-2.0.5.RELEASE.jar,0,0,1,147,0,0
3043,org_apache_derby_derby_10.11.1.1_derby-10.11.1.1.jar,0,1,1,2,2,221
3044,org_antlr_antlr-runtime_3.5.2_antlr-runtime-3.5.2.jar,1,0,3,25,0,16
3045,org_apache_derby_derbynet_10.11.1.1_derbynet-10.11.1.1.jar,0,1,1,2,2,26
3046,org_hibernate_hibernate-entitymanager_3.6.9.Final_hibernate-entitymanager-3.6.9.Final.jar,0,1,2,22,0,76
3047,org_springframework_spring-jdbc_4.1.2.RELEASE_spring-jdbc-4.1.2.RELEASE.jar,1,1,2,7,3,250
3048,org_apache_derby_derbyclient_10.11.1.1_derbyclient-10.11.1.1.jar,0,1,1,2,2,37
3049,org_hibernate_javax_persistence_hibernate-jpa-2.0-api_1.0.0.Final_hibernate-jpa-2.0-api-1.0.0.Final.jar,0,1,1,2,0,1
3050,org_apache_httpcomponents_fluent-hc_4.3.6_fluent-hc-4.3.6.jar,0,1,1,2,0,0
3051,mysql_mysql-connector-java_5.1.37_mysql-connector-java-5.1.37.jar,0,0,6,22,4,146
3052,ma_glasnost_orika_orika-core_1.4.6_orika-core-1.4.6.jar,1,0,1,6,0,44
3053,commons-beanutils_commons-beanutils_1.9.2_commons-beanutils-1.9.2.jar,0,1,10,178,1,84
3054,org_javasimon_javasimon-console-embed_3.5.2_javasimon-console-embed-3.5.2.jar,1,0,1,6,0,6
3055,org_springframework_spring-orm_4.0.9.RELEASE_spring-orm-4.0.9.RELEASE.jar,1,1,1,6,3,72
3056,org_codehaus_janino_janino_2.7.8_janino-2.7.8.jar,0,0,3,17,0,42
3057,org_springframework_spring-webmvc_4.0.9.RELEASE_spring-webmvc-4.0.9.RELEASE.jar,1,1,2,24,3,235
3058,org_springframework_spring-context-support_4.0.9.RELEASE_spring-context-support-4.0.9.RELEASE.jar,1,1,1,6,3,35
3059,org_hibernate_hibernate-validator_5.2.2.Final_hibernate-validator-5.2.2.Final.jar,0,1,4,68,0,9
3060,org_slf4j_jul-to-slf4j_1.7.12_jul-to-slf4j-1.7.12.jar,0,0,1,6,0,5
3061,org_springframework_spring-jms_4.0.9.RELEASE_spring-jms-4.0.9.RELEASE.jar,1,1,1,6,3,35
3062,org_jolokia_jolokia-core_1.3.2_jolokia-core-1.3.2.jar,1,0,1,6,1,20
3063,org_springframework_security_spring-security-taglibs_3.2.8.RELEASE_spring-security-taglibs-3.2.8.RELEASE.jar,0,1,1,6,0,1
3064,org_springframework_security_spring-security-config_3.2.8.RELEASE_spring-security-config-3.2.8.RELEASE.jar,0,1,3,14,1,22
3065,io_dropwizard_metrics_metrics-servlets_3.1.5_metrics-servlets-3.1.5.jar,0,0,1,6,0,7
3066,javax_cache_cache-api_1.0.0_cache-api-1.0.0.jar,1,0,5,271,0,0
3067,com_github_inspektr_inspektr-support-spring_1.1.GA_inspektr-support-spring-1.1.GA.jar,1,0,1,6,0,4
3068,org_javasimon_javasimon-spring_3.5.2_javasimon-spring-3.5.2.jar,1,0,1,6,0,0
3069,org_hsqldb_hsqldb_2.3.3_hsqldb-2.3.3.jar,0,0,10,77,0,294
3070,org_activiti_activiti-spring_5.18.0_activiti-spring-5.18.0.jar,1,0,1,6,0,4
3071,com_belerweb_pinyin4j_2.5.0_pinyin4j-2.5.0.jar,0,0,3,9,0,4
3072,org_slf4j_jcl-over-slf4j_1.7.12_jcl-over-slf4j-1.7.12.jar,0,0,4,153,0,21
3073,org_activiti_activiti-json-converter_5.18.0_activiti-json-converter-5.18.0.jar,1,0,1,6,0,10
3074,org_springframework_security_spring-security-cas_3.2.8.RELEASE_spring-security-cas-3.2.8.RELEASE.jar,0,1,1,6,0,12
3075,org_lazyluke_log4jdbc-remix_0.2.7_log4jdbc-remix-0.2.7.jar,0,0,3,218,0,45
3076,eu_bitwalker_UserAgentUtils_1.20_UserAgentUtils-1.20.jar,0,0,2,70,0,0
3077,org_javasimon_javasimon-javaee_3.5.2_javasimon-javaee-3.5.2.jar,1,0,1,6,0,1
3078,io_dropwizard_metrics_metrics-servlet_3.1.5_metrics-servlet-3.1.5.jar,0,0,1,6,0,2
3079,org_tensorflow_proto_1.10.0_proto-1.10.0.jar,1,1,1,26,0,0
3080,org_postgresql_postgresql_42.2.4_postgresql-42.2.4.jar,1,0,1,0,1,152
3081,com_github_spotbugs_spotbugs-annotations_3.1.7_spotbugs-annotations-3.1.7.jar,0,0,1,0,0,0
3082,org_tukaani_xz_1.5_xz-1.5.jar,0,0,3,12,0,5
3083,org_twitter4j_twitter4j-core_4.0.4_twitter4j-core-4.0.4.jar,0,0,2,14,0,46
3084,mysql_mysql-connector-java_5.1.47_mysql-connector-java-5.1.47.jar,0,0,7,203,2,144
3085,org_springframework_spring-beans_4.3.21.RELEASE_spring-beans-4.3.21.RELEASE.jar,1,1,2,20,0,155
3086,org_springframework_spring-context-support_4.3.21.RELEASE_spring-context-support-4.3.21.RELEASE.jar,1,1,2,20,0,42
3087,org_springframework_spring-webmvc_4.3.21.RELEASE_spring-webmvc-4.3.21.RELEASE.jar,1,1,2,20,0,301
3088,javax_servlet_jsp_javax.servlet.jsp-api_2.3.3_javax.servlet.jsp-api-2.3.3.jar,0,0,2,20,0,17
3089,org_springframework_boot_spring-boot-devtools_1.5.18.RELEASE_spring-boot-devtools-1.5.18.RELEASE.jar,0,0,2,20,0,37
3090,com_jfinal_jfinal_2.2_jfinal-2.2.jar,0,0,4,59,0,187
3091,org_nutz_nutz_1.r.62_nutz-1.r.62.jar,1,0,3,53,0,355
3092,org_springframework_spring-test_4.3.21.RELEASE_spring-test-4.3.21.RELEASE.jar,1,1,2,20,0,182
3093,org_springframework_boot_spring-boot-starter-freemarker_1.5.18.RELEASE_spring-boot-starter-freemarker-1.5.18.RELEASE.jar,0,0,2,20,0,0
3094,org_springframework_boot_spring-boot-starter-web_1.5.18.RELEASE_spring-boot-starter-web-1.5.18.RELEASE.jar,0,0,2,20,0,0
3095,org_freemarker_freemarker_2.3.28_freemarker-2.3.28.jar,0,0,15,998,0,117
3096,org_springframework_boot_spring-boot-starter-security_2.1.7.RELEASE_spring-boot-starter-security-2.1.7.RELEASE.jar,1,1,3,13,0,0
3097,org_springframework_boot_spring-boot-starter-web_2.1.7.RELEASE_spring-boot-starter-web-2.1.7.RELEASE.jar,1,1,4,79,0,0
3098,com_fasterxml_jackson_core_jackson-annotations_2.8.5_jackson-annotations-2.8.5.jar,0,0,2,221,0,0
3099,org_glassfish_javax.json_1.1_javax.json-1.1.jar,1,1,2,32,0,0
3100,com_github_javaparser_javaparser-core_3.5.3_javaparser-core-3.5.3.jar,0,0,1,24,0,18
3101,io_socket_engine.io-client_1.0.0_engine.io-client-1.0.0.jar,1,0,1,15,0,19
3102,org_apache_xmlgraphics_batik-svggen_1.7_batik-svggen-1.7.jar,0,1,1,25,3,15
3103,org_aspectj_aspectjweaver_1.8.13_aspectjweaver-1.8.13.jar,0,0,5,99,0,442
3104,org_hibernate_hibernate-validator_5.3.6.Final_hibernate-validator-5.3.6.Final.jar,0,1,3,98,0,10
3105,org_springframework_boot_spring-boot-starter_1.5.19.RELEASE_spring-boot-starter-1.5.19.RELEASE.jar,0,0,1,25,0,0
3106,org_springframework_boot_spring-boot-starter-jdbc_1.5.19.RELEASE_spring-boot-starter-jdbc-1.5.19.RELEASE.jar,0,0,1,25,0,0
3107,org_springframework_spring-aop_4.3.22.RELEASE_spring-aop-4.3.22.RELEASE.jar,1,1,1,25,0,64
3108,org_apache_xmlgraphics_batik-parser_1.7_batik-parser-1.7.jar,0,1,2,76,3,6
3109,commons-net_commons-net_3.4_commons-net-3.4.jar,1,1,2,39,0,28
3110,org_apache_xmlgraphics_batik-bridge_1.7_batik-bridge-1.7.jar,0,1,2,76,3,28
3111,org_apache_xmlgraphics_batik-css_1.7_batik-css-1.7.jar,0,1,2,76,3,20
3112,math_geom2d_javaGeom_0.11.1_javaGeom-0.11.1.jar,0,0,1,25,0,1
3113,org_spockframework_spock-core_1.0-groovy-2.4_spock-core-1.0-groovy-2.4.jar,1,0,1,25,0,57
3114,org_apache_xmlgraphics_batik-codec_1.7_batik-codec-1.7.jar,0,1,2,76,3,34
3115,org_springframework_spring-context_4.3.22.RELEASE_spring-context-4.3.22.RELEASE.jar,1,1,2,61,0,188
3116,org_mybatis_spring_boot_mybatis-spring-boot-starter_1.1.1_mybatis-spring-boot-starter-1.1.1.jar,1,0,3,52,0,0
3117,org_spockframework_spock-spring_1.0-groovy-2.4_spock-spring-1.0-groovy-2.4.jar,1,0,1,25,0,0
3118,com_alibaba_druid_1.0.26_druid-1.0.26.jar,1,0,4,39,0,205
3119,ch_qos_logback_logback-classic_1.1.11_logback-classic-1.1.11.jar,1,0,6,77,0,41
3120,org_springframework_spring-webmvc_4.3.22.RELEASE_spring-webmvc-4.3.22.RELEASE.jar,1,1,2,33,0,301
3121,org_springframework_spring-tx_4.3.22.RELEASE_spring-tx-4.3.22.RELEASE.jar,1,1,1,25,0,52
3122,org_springframework_boot_spring-boot-starter-test_1.5.19.RELEASE_spring-boot-starter-test-1.5.19.RELEASE.jar,0,0,1,25,0,0
3123,org_springframework_spring-context-support_4.3.22.RELEASE_spring-context-support-4.3.22.RELEASE.jar,1,1,1,25,0,42
3124,io_swagger_swagger-annotations_1.5.10_swagger-annotations-1.5.10.jar,1,0,1,25,0,0
3125,org_apache_xmlgraphics_batik-svg-dom_1.7_batik-svg-dom-1.7.jar,0,1,2,76,3,93
3126,org_apache_xmlgraphics_batik-transcoder_1.7_batik-transcoder-1.7.jar,0,1,2,76,3,10
3127,org_apache_hadoop_hadoop-common_2.0.0-cdh4.4.0_hadoop-common-2.0.0-cdh4.4.0.jar,0,0,1,9,4,677
3128,org_apache_hadoop_hadoop-client_2.0.0-cdh4.4.0_hadoop-client-2.0.0-cdh4.4.0.jar,0,0,1,9,4,0
3129,org_apache_lucene_lucene-analyzers-smartcn_4.0.0_lucene-analyzers-smartcn-4.0.0.jar,0,1,1,9,0,16
3130,org_apache_pig_pig_0.12.1_pig-0.12.1.jar,0,1,2,14,0,565
3131,edu_umd_cloud9_1.4.17_cloud9-1.4.17.jar,0,0,1,9,0,554
3132,org_slf4j_slf4j-simple_1.6.1_slf4j-simple-1.6.1.jar,0,0,4,47,0,2
3133,commons-codec_commons-codec_1.8_commons-codec-1.8.jar,1,1,11,418,0,33
3134,org_apache_commons_commons-jexl3_3.0_commons-jexl3-3.0.jar,1,1,1,105,0,29
3135,org_freemarker_freemarker_2.3.9_freemarker-2.3.9.jar,0,0,2,110,0,83
3136,com_google_code_javaparser_javaparser_1.0.8_javaparser-1.0.8.jar,0,1,2,110,0,4
3137,org_apache_hadoop_hadoop-client_2.4.1_hadoop-client-2.4.1.jar,0,1,2,110,8,0
3138,org_junit_jupiter_junit-jupiter-api_5.3.2_junit-jupiter-api-5.3.2.jar,0,1,2,14,0,1
3139,postgresql_postgresql_9.0-801.jdbc4_postgresql-9.0-801.jdbc4.jar,0,0,1,44,1,73
3140,org_eclipse_jetty_jetty-servlet_7.6.0.v20120127_jetty-servlet-7.6.0.v20120127.jar,1,1,5,1022,1,45
3141,com_amazonaws_aws-java-sdk_1.8.0_aws-java-sdk-1.8.0.jar,1,0,1,11,0,860
3142,org_seleniumhq_selenium_selenium-remote-driver_3.4.0_selenium-remote-driver-3.4.0.jar,1,0,3,39,0,37
3143,org_seleniumhq_selenium_selenium-java_3.4.0_selenium-java-3.4.0.jar,1,0,3,39,0,0
3144,org_seleniumhq_selenium_selenium-server_3.4.0_selenium-server-3.4.0.jar,1,0,1,11,0,109
3145,org_springframework_spring-beans_4.3.17.RELEASE_spring-beans-4.3.17.RELEASE.jar,1,1,1,70,3,154
3146,org_eclipse_persistence_javax.persistence_2.1.1_javax.persistence-2.1.1.jar,1,1,1,70,0,3
3147,org_springframework_spring-context-support_4.3.17.RELEASE_spring-context-support-4.3.17.RELEASE.jar,1,1,1,70,3,41
3148,org_springframework_spring-tx_4.3.17.RELEASE_spring-tx-4.3.17.RELEASE.jar,1,1,1,70,3,52
3149,org_springframework_data_spring-data-jpa_1.11.12.RELEASE_spring-data-jpa-1.11.12.RELEASE.jar,1,1,1,70,0,32
3150,org_springframework_spring-context_4.3.17.RELEASE_spring-context-4.3.17.RELEASE.jar,1,1,1,70,3,188
3151,org_springframework_spring-expression_4.3.17.RELEASE_spring-expression-4.3.17.RELEASE.jar,1,1,1,70,3,14
3152,org_springframework_spring-jdbc_4.3.17.RELEASE_spring-jdbc-4.3.17.RELEASE.jar,1,1,1,70,3,231
3153,org_liquibase_liquibase-core_3.4.2_liquibase-core-3.4.2.jar,0,0,1,70,0,150
3154,org_hibernate_hibernate-core_5.2.17.Final_hibernate-core-5.2.17.Final.jar,0,1,5,163,0,457
3155,com_googlecode_lambdaj_lambdaj_2.3.3_lambdaj-2.3.3.jar,0,1,2,85,0,4
3156,com_querydsl_querydsl-jpa_4.2.1_querydsl-jpa-4.2.1.jar,0,0,4,195,0,14
3157,org_hibernate_hibernate-entitymanager_5.2.17.Final_hibernate-entitymanager-5.2.17.Final.jar,0,1,3,78,0,0
3158,org_lz4_lz4-java_1.5.1_lz4-java-1.5.1.jar,0,0,1,70,0,3
3159,de_vandermeer_ascii-utf-themes_0.0.1_ascii-utf-themes-0.0.1.jar,1,0,1,3,0,0
3160,de_vandermeer_char-translation_0.0.2_char-translation-0.0.2.jar,1,0,1,3,0,0
3161,org_jgroups_jgroups_2.12.1.3.Final_jgroups-2.12.1.3.Final.jar,1,0,1,12,0,344
3162,org_jasypt_jasypt_1.8_jasypt-1.8.jar,0,0,1,12,1,10
3163,org_restlet_jee_org.restlet_2.1.4_org.restlet-2.1.4.jar,0,0,1,12,3,225
3164,org_restlet_jee_org.restlet.ext.servlet_2.1.4_org.restlet.ext.servlet-2.1.4.jar,0,0,1,12,3,7
3165,org_restlet_jee_org.restlet.ext.velocity_2.1.4_org.restlet.ext.velocity-2.1.4.jar,0,0,1,12,3,2
3166,org_lastaflute_lasta-di_0.7.0_lasta-di-0.7.0.jar,0,0,1,4,0,151
3167,org_codelibs_fess_fess-crawler-lasta_1.0.10_fess-crawler-lasta-1.0.10.jar,1,0,1,4,1,0
3168,javax_transaction_javax.transaction-api_1.2_javax.transaction-api-1.2.jar,0,0,4,12,0,0
3169,org_jsoup_jsoup_1.8.3_jsoup-1.8.3.jar,1,0,7,158,1,13
3170,org_elasticsearch_elasticsearch_2.4.0_elasticsearch-2.4.0.jar,1,1,2,179,2,410
3171,org_codelibs_fess_fess-crawler-webdriver_1.0.10_fess-crawler-webdriver-1.0.10.jar,1,0,1,4,1,2
3172,org_codelibs_corelib_0.3.2_corelib-0.3.2.jar,1,0,1,4,0,74
3173,org_codelibs_fess_fess-crawler-es_1.0.10_fess-crawler-es-1.0.10.jar,1,0,1,4,1,19
3174,com_floreysoft_jmte_3.0_jmte-3.0.jar,0,0,2,84,0,9
3175,org_apache_mesos_mesos_0.21.1_mesos-0.21.1.jar,1,1,1,20,3,56
3176,org_eclipse_jetty_jetty-server_9.2.2.v20140723_jetty-server-9.2.2.v20140723.jar,1,1,4,127,2,86
3177,joda-time_joda-time_2.4_joda-time-2.4.jar,1,0,4,122,0,22
3178,org_apache_hadoop_hadoop-common_2.5.0_hadoop-common-2.5.0.jar,0,1,2,24,10,854
3179,org_msgpack_msgpack_0.6.8_msgpack-0.6.8.jar,0,0,1,22,0,37
3180,org_apache_commons_commons-compress_1.14_commons-compress-1.14.jar,1,1,1,20,2,14
3181,de_flapdoodle_embed_de.flapdoodle.embed.process_2.0.3_de.flapdoodle.embed.process-2.0.3.jar,1,0,1,20,0,64
3182,xpp3_xpp3_min_1.1.4c_xpp3_min-1.1.4c.jar,0,0,1,19,0,11
3183,org_jgroups_jgroups_2.12.3.Final_jgroups-2.12.3.Final.jar,1,0,1,19,0,345
3184,com_squareup_okhttp3_okhttp_3.6.0_okhttp-3.6.0.jar,0,0,2,62,1,15
3185,me_escoffier_vertx_vertx-completable-future_0.1.1_vertx-completable-future-0.1.1.jar,0,0,1,10,0,0
3186,io_vertx_vertx-rx-java2_3.6.3_vertx-rx-java2-3.6.3.jar,1,0,1,10,0,0
3187,io_reactiverse_reactive-pg-client_0.11.2_reactive-pg-client-0.11.2.jar,0,0,2,26,0,11
3188,io_vertx_vertx-mysql-postgresql-client-jasync_3.6.3_vertx-mysql-postgresql-client-jasync-3.6.3.jar,1,0,1,10,22,0
3189,org_jooq_jooq_3.11.9_jooq-3.11.9.jar,1,0,1,10,0,172
3190,org_jooq_jooq-codegen_3.11.9_jooq-codegen-3.11.9.jar,1,0,1,10,0,10
3191,com_amazonaws_aws-java-sdk-cloudwatch_1.11.136_aws-java-sdk-cloudwatch-1.11.136.jar,1,0,1,22,0,18
3192,javax_cache_cache-api_1.1.1_cache-api-1.1.1.jar,1,0,1,22,0,0
3193,org_ehcache_ehcache_3.8.0_ehcache-3.8.0.jar,0,0,1,22,0,155
3194,org_springframework_boot_spring-boot-starter-actuator_2.1.4.RELEASE_spring-boot-starter-actuator-2.1.4.RELEASE.jar,1,1,2,30,0,0
3195,org_springframework_boot_spring-boot-starter-aop_2.1.4.RELEASE_spring-boot-starter-aop-2.1.4.RELEASE.jar,1,1,1,22,0,0
3196,org_eclipse_jetty_jetty-servlet_9.2.21.v20170120_jetty-servlet-9.2.21.v20170120.jar,1,1,1,22,2,57
3197,org_springframework_data_spring-data-mongodb_2.1.9.RELEASE_spring-data-mongodb-2.1.9.RELEASE.jar,1,1,1,22,0,91
3198,org_jrobin_jrobin_1.5.9_jrobin-1.5.9.jar,0,0,1,22,0,60
3199,com_lowagie_itext_2.1.7_itext-2.1.7.jar,0,0,5,392,0,241
3200,org_easymock_easymock_4.0.2_easymock-4.0.2.jar,0,0,2,77,0,37
3201,org_springframework_boot_spring-boot-configuration-processor_2.1.4.RELEASE_spring-boot-configuration-processor-2.1.4.RELEASE.jar,1,1,1,22,0,5
3202,org_apache_struts_xwork_xwork-core_2.3.37_xwork-core-2.3.37.jar,0,1,1,22,0,160
3203,quartz_quartz_1.5.2_quartz-1.5.2.jar,0,0,2,34,0,440
3204,org_apache_commons_commons-dbcp2_2.6.0_commons-dbcp2-2.6.0.jar,1,1,3,335,0,85
3205,org_apache_tomcat_tomcat-jdbc_9.0.22_tomcat-jdbc-9.0.22.jar,0,1,2,32,0,18
3206,com_lowagie_itext-rtf_2.1.7_itext-rtf-2.1.7.jar,0,0,1,22,0,72
3207,org_springframework_boot_spring-boot-starter-web_2.1.4.RELEASE_spring-boot-starter-web-2.1.4.RELEASE.jar,1,1,4,44,0,0
3208,com_amazonaws_aws-java-sdk-s3_1.11.136_aws-java-sdk-s3-1.11.136.jar,1,0,1,22,0,111
3209,mysql_mysql-connector-java_5.0.5_mysql-connector-java-5.0.5.jar,0,0,2,25,4,130
3210,org_springframework_boot_spring-boot-autoconfigure_2.1.4.RELEASE_spring-boot-autoconfigure-2.1.4.RELEASE.jar,1,1,2,30,0,59
3211,org_apache_jmeter_ApacheJMeter_core_2.9_ApacheJMeter_core-2.9.jar,0,1,1,11,2,76
3212,com_datastax_cassandra_cassandra-driver-core_1.0.0_cassandra-driver-core-1.0.0.jar,0,0,1,11,0,68
3213,com_netflix_astyanax_astyanax_1.56.25_astyanax-1.56.25.jar,0,0,1,11,0,94
3214,org_hectorclient_hector-core_1.1-2_hector-core-1.1-2.jar,1,0,1,11,0,72
3215,com_netflix_servo_servo-core_0.4.32_servo-core-0.4.32.jar,0,0,1,11,0,27
3216,cglib_cglib_3.2.6_cglib-3.2.6.jar,1,0,3,21,0,26
3217,org_springframework_boot_spring-boot-starter-web_1.5.12.RELEASE_spring-boot-starter-web-1.5.12.RELEASE.jar,0,0,1,6,0,0
3218,org_springframework_spring-core_4.3.18.RELEASE_spring-core-4.3.18.RELEASE.jar,1,1,6,77,1,112
3219,org_springframework_boot_spring-boot-starter-actuator_1.5.12.RELEASE_spring-boot-starter-actuator-1.5.12.RELEASE.jar,0,0,1,6,0,0
3220,org_redisson_redisson_3.6.5_redisson-3.6.5.jar,0,0,1,6,0,140
3221,org_apache_httpcomponents_httpcore_4.3.3_httpcore-4.3.3.jar,0,1,1,6,0,10
3222,org_springframework_spring-context_4.3.18.RELEASE_spring-context-4.3.18.RELEASE.jar,1,1,5,73,1,188
3223,org_springframework_boot_spring-boot-configuration-processor_1.5.12.RELEASE_spring-boot-configuration-processor-1.5.12.RELEASE.jar,0,0,1,6,0,4
3224,de_ruedigermoeller_fst_2.56_fst-2.56.jar,1,0,1,6,0,72
3225,com_squareup_okhttp3_okhttp_3.3.1_okhttp-3.3.1.jar,0,0,1,6,1,17
3226,org_apache_commons_commons-dbcp2_2.1.1_commons-dbcp2-2.1.1.jar,1,1,7,32,0,65
3227,org_slf4j_slf4j-ext_1.7.9_slf4j-ext-1.7.9.jar,0,0,1,6,1,63
3228,org_springframework_boot_spring-boot-starter-remote-shell_1.5.12.RELEASE_spring-boot-starter-remote-shell-1.5.12.RELEASE.jar,0,0,1,6,0,0
3229,org_springframework_boot_spring-boot-autoconfigure_1.5.12.RELEASE_spring-boot-autoconfigure-1.5.12.RELEASE.jar,0,0,1,6,0,67
3230,org_mybatis_mybatis_3.4.1_mybatis-3.4.1.jar,0,0,6,29,0,187
3231,org_springframework_spring-jdbc_4.3.6.RELEASE_spring-jdbc-4.3.6.RELEASE.jar,1,1,1,6,9,232
3232,org_springframework_spring-beans_4.3.18.RELEASE_spring-beans-4.3.18.RELEASE.jar,1,1,5,73,1,154
3233,org_eclipse_jetty_jetty-server_7.2.2.v20101205_jetty-server-7.2.2.v20101205.jar,1,1,1,70,1,89
3234,org_eclipse_jetty_jetty-jsp-2.1_7.2.2.v20101205_jetty-jsp-2.1-7.2.2.v20101205.jar,1,1,1,70,1,0
3235,com_joestelmach_natty_0.10.1_natty-0.10.1.jar,1,0,1,70,0,17
3236,org_ocpsoft_prettytime_prettytime_4.0.2-SNAPSHOT_prettytime-4.0.2-SNAPSHOT.jar,0,0,1,70,0,30
3237,org_eclipse_jetty_jetty-webapp_7.2.2.v20101205_jetty-webapp-7.2.2.v20101205.jar,1,1,1,70,1,15
3238,com_fasterxml_jackson_jaxrs_jackson-jaxrs-json-provider_2.3.3_jackson-jaxrs-json-provider-2.3.3.jar,0,0,2,23,0,2
3239,com_github_jnr_jnr-unixsocket_0.3_jnr-unixsocket-0.3.jar,0,0,1,21,0,0
3240,com_sun_jersey_contribs_jersey-apache-client4_1.9_jersey-apache-client4-1.9.jar,0,0,1,21,0,0
3241,com_sun_jersey_jersey-client_1.18_jersey-client-1.18.jar,0,0,1,21,0,11
3242,com_sun_jersey_contribs_jersey-multipart_1.18_jersey-multipart-1.18.jar,0,0,1,21,0,0
3243,com_sun_jersey_jersey-core_1.18_jersey-core-1.18.jar,0,0,1,21,0,80
3244,com_amazonaws_aws-java-sdk_1.11.589_aws-java-sdk-1.11.589.jar,1,0,1,20,0,0
3245,commons-validator_commons-validator_1.6_commons-validator-1.6.jar,0,1,3,255,0,30
3246,org_javaswift_joss_0.10.3_joss-0.10.3.jar,0,0,1,20,8,60
3247,com_fasterxml_jackson_module_jackson-module-jaxb-annotations_2.1.0_jackson-module-jaxb-annotations-2.1.0.jar,1,0,2,72,0,0
3248,com_fasterxml_jackson_core_jackson-databind_2.1.0_jackson-databind-2.1.0.jar,0,0,2,72,16,29
3249,commons-cli_commons-cli_1.3-cloudera-pre-r1439998_commons-cli-1.3-cloudera-pre-r1439998.jar,1,1,1,7,0,1
3250,org_hibernate_hibernate-validator_5.0.1.Final_hibernate-validator-5.0.1.Final.jar,0,1,2,12,0,8
3251,org_slf4j_slf4j-log4j12_1.6.1_slf4j-log4j12-1.6.1.jar,0,0,5,37,0,27
3252,org_apache_commons_commons-compress_1.7_commons-compress-1.7.jar,1,1,1,7,1,7
3253,com_fasterxml_jackson_module_jackson-module-mrbean_2.1.0_jackson-module-mrbean-2.1.0.jar,1,0,1,7,0,1
3254,cglib_cglib_2.2_cglib-2.2.jar,1,0,9,110,0,24
3255,com_fasterxml_jackson_core_jackson-core_2.1.0_jackson-core-2.1.0.jar,0,0,2,72,0,41
3256,com_fasterxml_jackson_core_jackson-annotations_2.1.0_jackson-annotations-2.1.0.jar,0,0,2,72,0,0
3257,com_fasterxml_jackson_datatype_jackson-datatype-joda_2.1.0_jackson-datatype-joda-2.1.0.jar,0,0,1,7,0,0
3258,org_springframework_spring-context_3.0.6.RELEASE_spring-context-3.0.6.RELEASE.jar,1,1,2,58,10,160
3259,org_apache_wink_wink-json4j_1.4_wink-json4j-1.4.jar,0,1,2,101,0,71
3260,org_apache_httpcomponents_httpcore_4.3_httpcore-4.3.jar,0,1,1,8,0,10
3261,org_apache_wink_wink-server_1.4_wink-server-1.4.jar,0,1,1,8,1,341
3262,org_apache_hadoop_hadoop-mapreduce-client-core_2.7.0_hadoop-mapreduce-client-core-2.7.0.jar,0,1,1,120,10,314
3263,io_confluent_kafka-avro-serializer_2.0.1_kafka-avro-serializer-2.0.1.jar,0,0,1,120,0,1
3264,org_apache_parquet_parquet-avro_1.9.0_parquet-avro-1.9.0.jar,0,1,1,120,0,2
