commons-cli_commons-cli_1.4_commons-cli-1.4.jar;1
org_slf4j_slf4j-log4j12_1.7.5_slf4j-log4j12-1.7.5.jar;27
com_google_cloud_bigtable_bigtable-hbase-beam_1.11.0_bigtable-hbase-beam-1.11.0.jar;12
io_opencensus_opencensus-api_0.19.2_opencensus-api-0.19.2.jar;0
org_assertj_assertj-core_3.2.0_assertj-core-3.2.0.jar;25
org_apache_beam_beam-runners-direct-java_2.1.0_beam-runners-direct-java-2.1.0.jar;197
com_google_appengine_appengine-api-1.0-sdk_1.9.26_appengine-api-1.0-sdk-1.9.26.jar;851
com_google_cloud_bigtable_bigtable-hbase-dataflow_1.0.0_bigtable-hbase-dataflow-1.0.0.jar;13
org_json_json_20140107_json-20140107.jar;3
com_google_cloud_bigtable_bigtable-hbase-dataflow_1.7.0_bigtable-hbase-dataflow-1.7.0.jar;13
org_slf4j_slf4j-jdk14_1.7.5_slf4j-jdk14-1.7.5.jar;1
org_slf4j_jcl-over-slf4j_1.7.7_jcl-over-slf4j-1.7.7.jar;21
org_slf4j_log4j-over-slf4j_1.7.12_log4j-over-slf4j-1.7.12.jar;11
io_opencensus_opencensus-contrib-zpages_0.19.2_opencensus-contrib-zpages-0.19.2.jar;1
com_google_guava_guava_18.0_guava-18.0.jar;56
org_slf4j_slf4j-api_1.7.25_slf4j-api-1.7.25.jar;56
org_springframework_boot_spring-boot-autoconfigure_1.5.8.RELEASE_spring-boot-autoconfigure-1.5.8.RELEASE.jar;67
org_objenesis_objenesis_2.6_objenesis-2.6.jar;7
org_springframework_boot_spring-boot-starter-logging_1.5.8.RELEASE_spring-boot-starter-logging-1.5.8.RELEASE.jar;0
org_springframework_boot_spring-boot-starter_1.5.8.RELEASE_spring-boot-starter-1.5.8.RELEASE.jar;0
org_slf4j_jcl-over-slf4j_1.7.25_jcl-over-slf4j-1.7.25.jar;21
org_springframework_boot_spring-boot-configuration-processor_1.5.8.RELEASE_spring-boot-configuration-processor-1.5.8.RELEASE.jar;4
com_google_protobuf_protobuf-java_3.3.0_protobuf-java-3.3.0.jar;11
org_wildfly_arquillian_wildfly-arquillian-container-embedded_2.1.0.Final_wildfly-arquillian-container-embedded-2.1.0.Final.jar;0
org_openjdk_jmh_jmh-core_1.19_jmh-core-1.19.jar;38
org_apache_commons_commons-lang3_3.7_commons-lang3-3.7.jar;54
commons-beanutils_commons-beanutils_1.9.3_commons-beanutils-1.9.3.jar;84
com_google_guava_guava_22.0_guava-22.0.jar;59
org_codehaus_jackson_jackson-mapper-asl_1.7.1_jackson-mapper-asl-1.7.1.jar;21
commons-fileupload_commons-fileupload_1.3.3_commons-fileupload-1.3.3.jar;13
org_apache_commons_commons-email_1.5_commons-email-1.5.jar;7
com_google_code_gson_gson_2.8.0_gson-2.8.0.jar;3
com_jayway_jsonpath_json-path_2.4.0_json-path-2.4.0.jar;24
org_kohsuke_groovy-sandbox_1.10_groovy-sandbox-1.10.jar;7
org_json_json_20080701_json-20080701.jar;1
org_apache_tika_tika-core_1.20_tika-core-1.20.jar;69
org_quartz-scheduler_quartz_2.3.0_quartz-2.3.0.jar;504
org_quartz-scheduler_quartz-jobs_2.3.0_quartz-jobs-2.3.0.jar;18
net_java_dev_jna_jna-platform_4.1.0_jna-platform-4.1.0.jar;22
jfree_jcommon_1.0.16_jcommon-1.0.16.jar;99
org_apache_poi_poi_3.13_poi-3.13.jar;251
io_appium_java-client_7.0.0_java-client-7.0.0.jar;17
org_springframework_spring-jdbc_5.0.0.RELEASE_spring-jdbc-5.0.0.RELEASE.jar;240
org_apache_httpcomponents_fluent-hc_4.5.3_fluent-hc-4.5.3.jar;1
xmlunit_xmlunit_1.5_xmlunit-1.5.jar;8
org_quartz-scheduler_quartz-jboss_2.1.7_quartz-jboss-2.1.7.jar;0
org_slf4j_slf4j-log4j12_1.7.26_slf4j-log4j12-1.7.26.jar;27
org_codehaus_jackson_jackson-core-asl_1.7.1_jackson-core-asl-1.7.1.jar;30
com_googlecode_owasp-java-html-sanitizer_owasp-java-html-sanitizer_r239_owasp-java-html-sanitizer-r239.jar;0
org_seleniumhq_selenium_selenium-java_3.14.0_selenium-java-3.14.0.jar;0
org_codehaus_groovy_groovy_2.4.7_groovy-2.4.7.jar;466
org_springframework_spring-context_5.0.0.RELEASE_spring-context-5.0.0.RELEASE.jar;186
org_springframework_spring-webmvc_5.0.0.RELEASE_spring-webmvc-5.0.0.RELEASE.jar;245
org_quartz-scheduler_quartz-backward-compat_2.1.7_quartz-backward-compat-2.1.7.jar;16
net_java_dev_jna_jna_4.1.0_jna-4.1.0.jar;27
org_apache_commons_commons-text_1.3_commons-text-1.3.jar;7
org_asciidoctor_asciidoctorj_1.5.6_asciidoctorj-1.5.6.jar;21
com_fasterxml_jackson_core_jackson-databind_2.9.9.1_jackson-databind-2.9.9.1.jar;41
org_apache_logging_log4j_log4j-web_2.9.1_log4j-web-2.9.1.jar;0
org_quartz-scheduler_quartz-commonj_2.1.7_quartz-commonj-2.1.7.jar;1
org_springframework_spring-beans_5.0.0.RELEASE_spring-beans-5.0.0.RELEASE.jar;147
javax_servlet_javax.servlet-api_4.0.0_javax.servlet-api-4.0.0.jar;25
org_apache_logging_log4j_log4j-core_2.9.1_log4j-core-2.9.1.jar;232
org_quartz-scheduler_quartz-oracle_2.1.7_quartz-oracle-2.1.7.jar;29
com_mortennobel_java-image-scaling_0.8.5_java-image-scaling-0.8.5.jar;0
org_seleniumhq_selenium_selenium-remote-driver_3.14.0_selenium-remote-driver-3.14.0.jar;35
mysql_mysql-connector-java_5.1.20_mysql-connector-java-5.1.20.jar;137
org_apache_poi_poi-ooxml_3.13_poi-ooxml-3.13.jar;76
commons-net_commons-net_3.6_commons-net-3.6.jar;28
