project,#u_classes,#d_classes,#uv_classes,#dv_classes,#u_sloc,#d_sloc,#uv_classes_sloc,#dv_classes_sloc,#uv_p1_r1,#uv_p1_r2,#uv_p1_r3,#uv_p1_r4,#uv_p2_r1,#uv_p2_r2,#uv_p2_r3,#uv_p2_r4,#uv_p3_r1,#uv_p3_r2,#uv_p3_r3,#uv_p3_r4,#dv_p1_r1,#dv_p1_r2,#dv_p1_r3,#dv_p1_r4,#dv_p2_r1,#dv_p2_r2,#dv_p2_r3,#dv_p2_r4,#dv_p3_r1,#dv_p3_r2,#dv_p3_r3,#dv_p3_r4
KnisterPeter.jreact,4,565,2,19,194,28552,134,2813,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,22,0,0,0,1
joshsh.extendo,415,4545,64,427,10926,152121,4107,38275,0,0,1,1,0,0,31,2,0,0,0,93,0,0,37,8,0,0,206,269,0,0,0,404
nodyn.nodyn,180,4219,21,309,4195,135550,1477,26673,0,0,1,15,0,0,12,4,0,0,0,10,0,0,130,30,0,0,95,369,0,0,0,102
socketio.engine.io-client-java,96,220,8,13,1219,7834,569,1718,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,6,2,0,0,0,9
linkedin.api-get-started,2,248,1,20,37,14397,23,2556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,4,0,0,0,8
indeedeng.imhotep,622,14531,87,957,24116,355205,13001,184210,0,0,13,22,0,0,65,22,0,0,0,70,0,0,244,27,0,0,361,604,0,0,0,886
mostafa8eltaher.AbacSpringSecurity,33,2052,7,284,838,82630,237,23486,0,0,1,0,0,0,54,0,0,0,0,19,0,0,12,4,0,0,163,84,0,0,0,559
charithe.kafka-junit,9,7041,1,975,480,215581,129,49718,0,0,0,0,0,0,0,0,0,0,0,2,0,0,15,32,0,0,97,788,0,0,0,633
honeyzhaoAliyun.WeixinMultiPlatform,237,3303,15,402,6986,145110,617,45145,0,0,3,2,0,0,10,9,0,0,0,37,0,0,47,32,0,0,287,186,0,0,0,592
ChestShop-authors.ChestShop-3,505,140,63,9,17889,2763,4794,706,0,0,3,103,0,0,36,32,0,0,0,118,0,0,1,0,0,0,8,1,0,0,0,24
julianhyde.linq4j,456,0,0,0,10349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitalidze.chromecast-java-api-v2,100,1118,10,81,1188,49421,352,8473,0,0,0,5,0,0,6,0,0,0,0,5,0,0,0,23,0,0,11,38,0,0,0,153
javagl.Obj,36,0,0,0,1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kubernetes.examples,7,0,1,0,26,0,24,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
dell-oss.Doradus,960,3988,113,437,35021,105629,12843,44560,0,0,2,36,0,0,64,40,0,0,0,320,0,0,41,18,0,0,262,170,0,0,0,631
frandallfarmer.neohabitat,1996,854,57,0,79264,37548,7742,0,0,0,26,6,0,0,40,47,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
wurstmeister.storm-kafka-0.8-plus-test,11,15556,1,626,193,274802,32,53437,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51,33,0,0,258,245,0,0,0,789
castagna.jena-examples,45,7500,4,271,663,176231,87,42777,0,0,0,0,0,0,5,0,0,0,0,0,0,0,39,26,0,0,283,168,0,0,0,191
clxy.BigFileUploadJava,11,608,4,86,160,21987,149,7419,0,0,0,4,0,0,1,6,0,0,0,3,0,0,31,0,0,0,37,51,0,0,0,141
RankSys.RankSys,324,16531,23,1132,9523,605918,1093,275712,0,0,7,0,0,0,19,2,0,0,0,3,0,0,304,36,0,0,434,823,0,0,0,916
yuantiku.ytk-learn,238,19881,50,1669,13143,669780,5832,164022,0,0,3,4,0,0,71,27,0,0,0,27,0,0,192,484,0,1,609,877,0,0,0,2218
vert-x3.vertx-auth,140,1124,5,91,3840,59633,231,11011,0,0,1,0,0,0,3,1,0,0,0,1,0,0,20,5,0,0,90,29,0,0,0,158
github.platform-samples,2506,474,194,0,106347,11435,24186,0,0,0,45,3,0,2,191,137,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0
jeffgbutler.mybatis-qbe,305,0,2,0,5097,0,256,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
jreijn.spring-comparing-template-engines,75,5623,6,314,584,121629,287,27462,0,0,1,0,0,0,2,4,0,0,0,5,0,0,32,17,0,0,179,110,0,0,0,364
wuman.JReadability,4,208,0,4,204,4014,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
abel533.Mapper,347,2059,12,119,5194,60282,566,11213,0,0,0,1,0,0,2,5,0,0,0,10,0,0,22,18,0,0,51,94,0,0,0,77
skuid.helm-value-store,44,246,0,23,58,3941,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,2,0,0,0,0
dodie.scott,309,289,11,14,28876,28280,1595,2517,0,0,3,1,0,0,4,9,0,0,0,2,0,0,2,1,0,0,13,10,0,0,0,2
EricEdens.urllib,53,35,0,0,961,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denisk20.programmer-dvorak,0,9950,0,574,0,201118,0,48948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,0,0,88,726,0,0,0,189
jmdhappy.xxpay-master,764,5517,24,449,5127,260392,2192,63684,0,0,2,0,0,0,32,41,0,0,0,8,0,0,76,55,0,0,318,249,0,0,0,490
eBay.UAF,56,2927,8,221,1427,97916,512,18922,0,0,1,0,0,0,1,2,0,0,0,21,0,0,118,5,0,0,47,336,0,0,0,45
ddanny.achartengine,60,0,6,0,4657,0,1161,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
timmolter.XDropWizard,13975,917,876,0,511494,77255,113225,0,0,0,87,33,0,2,562,526,0,0,0,981,0,0,0,0,0,0,0,0,0,0,0,0
alibaba.TProfiler,39,23,13,0,1509,2413,873,0,0,0,4,5,0,0,12,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
fredgeorge.microservice_workshop,0,496,0,16,0,7947,0,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,13,0,0,0,4
sbtourist.Journal.IO,35,0,4,0,1120,0,611,0,0,0,0,0,0,0,3,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
ziplet.ziplet,39,24,4,4,1077,1276,504,573,0,0,0,0,0,0,4,0,0,0,0,18,0,0,0,0,0,0,0,2,0,0,0,53
ACINQ.bitcoin-lib,518,5907,7,268,6331,156813,21,29942,0,0,0,0,0,0,0,7,0,0,0,0,0,0,27,2,0,0,49,479,0,0,0,73
jcabi.jcabi-http,65,98,6,8,2207,3051,332,420,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10
bcdev.jpy,24,0,2,0,920,0,149,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
PyvesB.AdvancedAchievements,223,492,12,29,10324,25784,1386,7953,0,0,0,0,0,0,52,2,0,0,0,14,0,0,2,0,0,0,25,1,0,0,0,49
scireum.s3ninja,13,520,4,38,978,20338,599,4728,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,19,0,0,40,10,0,0,0,15
alibaba.canal,444,13272,34,618,12714,588212,2834,61575,0,0,0,9,0,0,8,14,0,0,0,30,0,0,56,32,0,0,377,246,0,0,0,980
gwtd3.gwt-d3,151,5924,0,121,2812,167515,0,11016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,49,37,0,0,0,97
robward-scisys.sldeditor,1144,4854,61,430,36516,187977,5492,53000,0,0,4,1,0,0,54,7,0,0,0,46,0,0,66,75,0,0,288,154,0,0,0,983
jReddit.jReddit,77,537,7,78,2400,17817,161,6099,0,0,0,0,0,0,1,0,0,0,0,6,0,0,11,1,0,0,23,49,0,0,0,179
justinsb.jetcd,8,1849,0,61,330,36262,0,6355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,4,0,0,0,108
nexr.hive-udf,28,4100,10,710,803,140394,327,71582,0,0,0,0,0,0,0,9,0,0,0,1,17,1,153,51,0,19,542,218,0,0,0,1741
atteo.evo-inflector,7,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheBusyBiscuit.Slimefun4,449,64,75,19,10891,1835,7208,1103,0,0,0,501,0,0,28,94,0,0,0,89,0,0,0,0,0,0,21,11,0,0,0,25
OAuth-Apis.apis,23909,6687,2051,211,904219,383160,226692,27588,0,0,295,118,0,1,1347,1164,0,0,0,2836,0,0,38,6,0,0,204,86,0,0,0,362
samczsun.Skype4J,521,364,29,0,14356,10293,2813,0,0,0,3,6,0,0,27,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
wmr513.reactive,42,820,18,79,817,27440,399,8701,0,0,0,0,0,0,9,0,0,0,0,9,0,0,10,0,0,0,84,22,0,0,0,77
awslabs.api-gateway-secure-pet-store,3683,952,239,0,155289,35933,30785,0,0,0,30,1,0,0,109,195,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0
mheath.adbcj,182,1070,32,49,4827,39913,1500,5106,0,0,1,0,0,0,3,28,0,0,0,31,0,0,13,3,0,0,20,12,0,0,0,93
wkeyuan.DWSurvey,315,23084,82,2549,11524,882761,6343,273733,0,0,17,2,0,3,62,47,0,0,0,269,0,0,235,110,0,1,1293,1685,0,0,0,4161
hertzsprung.hamcrest-json,15,51,0,0,180,1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RamosLi.dbay-apns-for-java,21,40,11,7,715,2168,505,824,0,0,0,0,0,0,1,5,0,0,0,19,0,0,0,2,0,0,4,10,0,0,0,14
galenframework.galen,466,2526,33,153,16926,134048,2840,31360,0,0,1,5,0,0,56,15,0,0,0,10,0,0,22,5,0,0,146,99,0,0,0,170
Ekryd.sortpom,50,227,3,25,1355,14075,257,4704,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,42,2,0,0,0,20
xiaxiaocao.apk-parser,159,3832,18,238,4555,125673,1086,21084,0,0,1,8,0,0,1,26,0,0,0,14,0,0,112,4,0,0,34,325,0,0,0,25
10gen-labs.socialite,8076,503,464,0,270899,17949,51286,0,0,0,50,34,0,1,303,240,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0
heroku.devcenter-spring-mvc-hibernate,76,10188,22,920,5808,381297,4933,102932,0,0,32,0,0,0,17,5,0,0,0,100,0,0,98,79,0,0,604,749,0,0,0,956
mesos.chronos,28891,10765,1297,0,727823,267061,155370,0,0,0,118,309,0,5,663,781,0,0,0,1507,0,0,0,0,0,0,0,0,0,0,0,0
cglib.cglib,544,1504,13,179,7682,66682,1047,23053,0,0,0,0,0,0,9,16,0,0,0,3,0,0,17,1,0,0,323,51,0,0,0,28
census-instrumentation.opencensus-java,45,4188,7,121,1113,143336,304,16945,0,0,0,0,0,0,6,0,0,0,0,5,0,0,18,4,0,1,89,49,0,0,0,221
winterbe.spring-kotlin-react-demo,57,296,12,6,1886,33657,1004,1167,0,0,1,0,0,0,17,6,0,0,0,16,0,0,0,0,0,0,18,0,0,0,0,5
bill1012.AdminEAP,271,17014,85,1675,11780,737124,6815,200762,0,0,37,8,0,1,75,55,0,0,0,332,0,0,155,168,0,3,1062,1450,0,0,0,1998
weamylady2.iOS_remote,24,5543,5,428,833,220292,579,54925,0,0,1,1,0,0,11,4,0,0,0,6,0,0,56,5,0,3,377,233,0,0,0,573
spring-cloud-stream-app-starters.tensorflow,67,2327,3,70,2215,76965,308,8218,0,0,0,0,0,0,0,2,0,0,0,3,0,0,4,2,0,0,28,18,0,0,0,74
1994.ssm-scaffold,0,6171,0,688,0,257108,0,74404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,51,0,0,378,318,0,0,0,1155
vulhub.vulhub,2,303,0,50,38,15589,0,5945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,26,35,0,0,0,38
awslabs.aws-dynamodb-examples,61,2091,18,129,2224,69012,913,14187,0,0,0,5,0,0,6,0,0,0,0,25,0,0,3,5,0,3,46,90,0,0,0,320
KevinStern.software-and-algorithms,30,0,0,0,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sdaschner.scalable-coffee-shop,94,0,11,0,1033,0,340,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
couchbase.spymemcached,266,758,13,112,9640,26326,805,11249,0,0,2,0,0,0,0,10,0,0,0,21,0,0,9,1,0,0,56,26,0,0,0,188
apache.olingo-odata4,2726,5508,159,462,135511,242235,29098,58432,0,0,5,36,0,0,98,117,0,0,0,306,0,0,104,44,0,3,762,240,0,0,0,685
cygri.pubby,60,2202,8,149,2009,79715,288,16200,0,0,0,0,0,0,8,0,0,0,0,9,0,0,3,92,0,0,67,66,0,0,0,164
Microsoft.Kafka-Availability-Monitor,58,7088,25,469,1890,174248,1481,57988,0,0,0,0,0,0,5,0,0,0,0,101,0,0,29,5,0,0,279,143,0,0,0,2365
ihaolin.alipay,27,1057,4,146,970,36358,99,12481,0,0,7,4,0,0,6,0,0,0,0,16,0,0,12,3,0,0,101,41,0,0,0,243
atomashpolskiy.bt,8338,4729,682,32,202542,135185,56442,1917,0,0,73,14,0,1,323,271,0,0,0,1464,0,0,6,0,0,0,10,29,0,0,0,10
dreignier.cg-brutaltester,820,726,156,0,27364,21602,10918,0,0,0,2,1,0,0,73,43,0,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0
vkostyukov.la4j,208,0,10,0,7238,0,3416,0,0,0,0,0,0,0,2,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
evernote.evernote-sdk-java,281,0,6,0,13978,0,812,0,0,0,0,0,0,0,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
verilylifesciences.genomewarp,85,6651,8,168,1595,173788,1165,16175,0,0,0,0,0,0,23,0,0,0,0,12,0,0,39,19,0,0,73,75,0,0,0,75
FastBootWeixin.FastBootWeixin,616,0,54,0,13341,0,6432,0,0,0,6,11,0,0,41,30,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0
suninformation.ymate-platform-v2,747,2549,110,347,24619,101186,8703,35473,0,0,17,12,0,1,75,13,0,0,0,178,0,0,30,21,0,0,167,128,0,0,0,776
google.closure-templates,1766,4732,31,176,46557,135073,2504,23132,0,0,0,1,0,0,22,3,0,0,0,24,0,0,9,15,0,0,26,77,0,0,0,121
pac4j.play-pac4j,133,1158,8,72,2258,42253,873,11525,0,0,0,0,0,0,0,0,0,0,0,16,0,0,21,0,0,0,68,7,0,0,0,146
davidmoten.geo,15,1680,0,43,802,30414,0,4326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,1,0,0,0,37
cloudera.kitten,26,1476,8,72,931,34829,560,8924,0,0,1,0,0,0,2,0,0,0,0,24,0,0,11,8,0,0,29,30,0,0,0,31
progrium.dokku,1,80,0,12,16,2778,0,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,19,14,0,0,0,26
jponge.lzma-java,32,0,1,0,1207,0,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
biezhi.fm-cloud,63,874,15,60,3896,32334,1113,5907,0,0,1,4,0,0,15,2,0,0,0,27,0,0,3,2,0,0,10,73,0,0,0,82
aNNiMON.Lightweight-Stream-API,426,38,5,0,5223,53,184,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ctripcorp.dataworks-zeus,1077,29399,106,2151,19552,851686,6615,246845,0,0,9,20,0,4,87,142,0,0,0,128,0,0,163,109,0,1,1075,1168,0,0,0,3724
spring-cloud.spring-cloud-security,23,398,0,15,257,5809,0,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,16
Stratio.streaming-cep-engine,255,38476,43,1909,7040,892207,2958,215607,0,0,1,3,0,0,15,5,0,0,0,77,0,0,154,111,0,1,801,1591,0,0,0,1865
bupt1987.JgFramework,89,11888,22,1356,2760,481996,1378,160162,0,0,5,1,0,0,21,5,0,0,0,30,0,0,176,160,0,0,829,744,0,0,0,2522
code4craft.tiny-spring,38,1120,5,141,531,55064,118,21221,0,0,0,0,0,0,2,3,0,0,0,2,0,0,6,39,0,0,80,253,0,0,0,48
castlabs.dashencrypt,59,1335,13,103,2911,50983,1212,11986,0,0,0,2,0,0,15,3,0,0,0,26,0,0,6,4,0,0,82,41,0,0,0,132
Samuel-Oliveira.Java_NFe,1059,3900,90,399,19336,136744,2611,42332,0,0,2,0,0,0,12,162,0,0,0,3,0,0,79,20,0,0,220,96,0,0,0,1596
dschadow.JavaSecurity,423,4095,24,269,3111,152290,1177,36569,0,0,6,0,0,4,32,2,0,0,0,56,0,0,41,6,0,0,226,133,0,0,0,337
skadistats.clarity,306,12536,23,1098,7745,290571,2355,233504,0,0,0,2,0,0,4,15,0,0,0,71,0,0,208,385,0,0,143,514,0,0,0,570
viant.endly,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vdurmont.emoji-java,22,23,0,1,372,1672,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GoogleCloudPlatform.google-cloud-datastore,23,2368,5,71,885,52135,548,6183,0,0,0,0,0,0,3,2,0,0,0,4,0,0,10,0,0,0,23,7,0,0,0,54
awslabs.aws-device-farm-appium-tests-for-sample-app,0,102,0,1,0,2188,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
bedrin.jsonde,243,3520,26,427,6372,188404,2076,53291,0,0,8,0,0,0,36,8,0,0,0,28,0,0,60,29,0,0,222,283,0,0,0,241
devnied.EMV-NFC-Paycard-Enrollment,64,889,20,51,3061,41092,1483,8696,0,0,0,0,0,0,1,34,0,0,0,26,0,0,13,0,0,0,38,7,0,0,0,64
indeedeng.lsmtree,206,15920,16,801,3059,337506,1587,169651,0,0,0,0,0,0,8,0,0,0,0,30,0,0,247,2,0,0,274,592,0,0,0,600
rapidoid.rapidoid,861,7497,84,571,40245,338985,12952,82524,0,0,3,13,0,0,77,67,0,0,0,28,0,0,56,40,0,0,413,360,0,0,0,575
sogou-biztech.compass,176,6000,29,874,4925,283191,1926,112510,0,0,0,1,0,0,32,10,0,0,0,63,0,0,90,61,0,0,617,718,0,0,0,1435
trystan.AsciiPanel,4,0,1,0,447,0,409,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
JodaOrg.joda-beans,198,121,4,3,8690,1104,648,383,0,0,1,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,3
Contrast-Security-OSS.cassandra-migration,80,709,12,68,2202,18355,496,5538,0,0,0,0,0,0,5,5,0,0,0,13,0,0,3,1,0,0,11,9,0,0,0,269
dhis2.dhis2-core,2553,50771,302,3813,119779,1952479,37834,426376,0,0,8,8,0,0,124,399,0,0,0,520,0,0,467,188,0,5,1723,2305,0,0,0,4274
ir-uam.RankSys,324,16531,23,1132,9523,605918,1093,275712,0,0,7,0,0,0,19,2,0,0,0,3,0,0,304,36,0,0,434,823,0,0,0,916
super-csv.super-csv,135,460,0,38,3941,26948,0,5961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,5,0,0,0,49
jeluard.semantic-versioning,39,357,7,23,1584,19769,616,3227,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1,0,0,0,27,11,0,0,0,3
sohutv.cachecloud,1071,7045,201,615,45067,283334,16493,72496,0,0,154,38,0,0,42,153,0,0,0,1024,0,0,94,29,0,0,447,339,0,0,0,865
garbagemule.MobArena,292,12,35,2,9795,101,3684,101,0,0,0,2,0,0,26,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,2
takawitter.trie4j,136,0,23,0,7047,0,3875,0,0,0,0,0,0,0,0,70,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
xujeff.tianti,64,17434,13,1448,2365,807953,1056,165394,0,0,35,0,0,0,18,6,0,0,0,129,0,0,149,66,0,1,700,1024,0,0,0,1853
jitsi.jigasi,115,7465,9,564,3756,245581,533,57445,0,0,1,0,0,0,17,4,0,0,0,0,0,0,58,61,0,1,269,345,0,0,0,640
finmath.finmath-lib,901,2460,96,81,45071,148381,15210,36026,0,0,1,0,0,0,3,242,0,0,0,12,0,0,9,1,0,0,63,44,0,0,0,57
donbeave.interview,15,0,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SQLDroid.SQLDroid,19,0,9,0,3447,0,2367,0,0,0,5,4,0,0,10,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
square.burst,11,233,2,11,320,5722,89,690,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,0,0,10,0,0,0,0,0
apache.commons-imaging,431,0,36,0,18601,0,2875,0,0,0,0,0,0,0,2,31,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
hankcs.HanLP,615,0,131,0,28279,0,12238,0,0,0,31,65,0,0,78,80,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0
sheepmen.Spring-Boot-Blog,91,2270,17,254,2756,185802,1244,37759,0,0,8,0,0,0,18,6,0,0,0,40,0,0,42,6,0,0,118,62,0,0,0,545
HolgerHees.cloudsync,42,3827,10,288,2120,145101,1653,27051,0,0,1,0,0,0,38,4,0,0,0,52,0,0,151,7,0,0,98,380,0,0,0,105
sk89q.CommandHelper,2755,4527,148,343,41867,188978,11039,47437,0,0,22,40,0,0,188,39,0,0,0,124,0,0,78,29,0,0,309,210,0,0,0,262
burmanm.gorilla-tsc,30,319,6,18,3637,10557,1964,1800,0,0,0,0,0,0,0,3,0,0,0,4,0,0,2,0,0,0,23,2,0,0,0,10
tuxdevelop.spring-batch-lightmin,334,8183,71,572,10837,225840,3280,54555,0,0,2,3,0,0,29,30,0,0,0,142,0,0,26,2,0,0,505,249,0,0,0,978
felayman.elasticsearch-full,0,6175,0,277,0,210275,0,32994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,0,0,45,345,0,0,0,131
gkopff.gson-jodatime-serialisers,22,1193,0,45,460,61728,0,16618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,22,22,0,0,0,21
kubeup.kube-aliyun,44,246,0,23,58,3941,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,2,0,0,0,0
mplushnikov.lombok-intellij-plugin,1,3968,0,306,12,100891,0,25863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,140,67,0,0,0,652
Cue.greplin-lucene-utils,115,2992,2,112,2004,82188,102,13293,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,3,0,0,52,74,0,0,0,46
cbeust.kobalt,34321,26130,1631,56,1037435,826185,176522,7878,0,0,113,253,0,2,1320,663,0,0,0,1275,0,0,0,0,0,0,39,80,0,0,0,14
Peergos.Peergos,152,13076,7,633,1721,242101,325,47696,0,0,0,1,0,0,1,6,0,0,0,3,0,0,29,30,0,0,97,641,0,0,0,360
cloudbees.zendesk-java-client,113,1050,38,87,7885,61591,6337,14823,0,0,0,0,0,0,0,151,0,0,0,5,0,0,12,1,0,0,18,100,0,0,0,105
kevin-wayne.algs4,294,0,13,0,17236,0,3309,0,0,0,9,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
borball.weixin-sdk,352,2798,76,111,10582,97397,5241,14789,0,0,3,0,0,0,14,50,0,0,0,221,0,0,7,60,0,0,62,61,0,0,0,114
ywilkof.spark-jobs-rest-client,25,1135,1,91,457,48628,19,9403,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,28,70,0,0,0,146
Kimtaro.ve,4,31,1,11,210,1266,104,726,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,2,1,0,0,0,0
lmdbjava.benchmarks,219,3955,57,192,42527,205169,25750,33205,0,0,0,0,0,0,1,0,0,0,0,56,0,0,13,4,0,0,172,128,0,0,0,101
martylamb.nailgun,57,1090,9,22,1682,12361,738,3779,0,0,0,0,0,0,8,2,0,0,0,2,0,0,1,2,0,0,18,11,0,0,0,18
CleverTap.apns-http2,16,905,0,56,506,44498,0,9129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,30,57,0,0,0,15
OfficeDev.ews-java-api,820,1320,66,127,27145,68083,6637,16210,0,0,0,1,0,0,20,47,0,0,0,72,0,0,18,1,0,0,65,61,0,0,0,225
atomix.copycat,23,421,2,64,515,21039,426,9081,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,2,0,0,16,16,0,0,0,253
egzosn.pay-java-parent,167,1990,39,235,9174,97398,4823,26187,0,0,85,1,0,0,19,16,0,0,0,143,0,0,15,19,0,0,125,152,0,0,0,290
Nepxion.Matrix,80,915,6,49,1501,41697,483,10318,0,0,0,0,0,0,1,1,0,0,0,16,0,0,13,0,0,0,46,5,0,0,0,62
tesseract4java.tesseract-gui,15170,3610,1314,174,795861,194744,151485,46242,0,0,419,125,0,0,695,1242,0,0,0,960,0,0,35,21,0,0,228,202,0,0,0,51
gsuitedevs.java-samples,4,680,4,26,123,13522,123,2397,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,1,1,0,0,0,24
greenlaw110.play-morphia,77,1181,4,61,2093,35167,544,7391,0,0,0,3,0,0,0,3,0,0,0,4,0,0,20,14,0,0,27,10,0,0,0,113
osrg.namazu,2927,2755,228,0,78746,66035,19987,0,0,0,17,3,0,0,120,45,0,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0
Bukkit.Bukkit,3657,2791,235,0,113118,91558,25508,0,0,0,16,1,0,0,145,112,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0
gravitee-io.gravitee-gateway,346,10147,55,701,9131,345942,3072,74997,0,0,0,0,0,0,14,5,0,0,0,111,0,0,50,25,0,0,229,417,0,0,0,1072
fission.fission,52,2,5,0,2096,3,675,0,0,0,0,0,0,0,16,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Spirals-Team.librepair,183,18889,59,1685,6893,604833,4136,185762,0,0,1,2,0,0,87,36,0,0,0,120,0,0,78,62,0,1,815,625,0,0,0,4263
cloudera.cm_api,349,2807,144,143,10426,99704,2561,24572,0,0,0,0,0,0,3,85,0,0,0,488,0,0,22,5,0,0,41,78,0,0,0,154
wustrive2008.aes-rsa-java,13,655,6,97,686,34921,310,9817,0,0,8,1,0,0,5,0,0,0,0,15,0,0,10,25,0,0,58,36,0,0,0,79
MoriTanosuke.glacieruploader,22,1137,14,118,974,51284,758,12225,0,0,0,0,0,0,2,0,0,0,0,45,0,0,14,3,0,0,49,71,0,0,0,268
hengyunabc.zabbix-api,4,626,0,103,186,23838,0,8413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,0,0,18,68,0,0,0,134
sih4sing5hong5.google-sites-liberation,106,3272,11,140,1745,115341,517,15673,0,0,0,0,0,0,7,0,0,0,0,19,0,0,10,4,0,0,52,82,0,0,0,98
